price,count,add_cost,company,product
208.2,80,28.64,HomeSystems,"Smart TV 65"""
257.95,83,16.02,OfficePlus,Mouse Gaming
363.07,83,19.56,HomeSystems,"Smart TV 50"""
862.86,70,123.35,ElectroTech,Smartphone X210
834.42,56,88.39,GadgetWorld,Wireless Earbuds Lite
927.64,46,64.24,GadgetWorld,Wireless Earbuds Air
99.17,92,7.0,AudioMasters,Headphones Pro
50.93,111,6.94,AudioMasters,Headphones Travel
698.76,76,67.77,GadgetWorld,Wireless Earbuds Max
65.05,102,8.66,AudioMasters,Headphones Studio
191.45,101,18.67,HomeSystems,"Smart TV 32"""
272.03,87,25.39,HomeSystems,"Smart TV 65"""
328.49,104,8.81,GadgetWorld,Wireless Earbuds Air
993.76,48,31.77,HomeSystems,"Smart TV 50"""
531.39,86,23.99,OfficePlus,Mouse Ergo
61.17,96,8.43,GadgetWorld,Wireless Earbuds Air
166.4,102,13.48,GadgetWorld,Wireless Earbuds Max
793.33,48,24.7,ElectroTech,Smartphone X206
74.15,110,10.82,AudioMasters,Headphones Travel
943.55,49,75.44,OfficePlus,Mouse Compact
760.63,63,89.32,ElectroTech,Smartphone X201
460.36,70,34.48,GadgetWorld,Wireless Earbuds Lite
672.66,59,76.47,ElectroTech,Smartphone X214
560.99,70,37.28,GadgetWorld,Wireless Earbuds Air
556.86,64,64.95,GadgetWorld,Wireless Earbuds Max
453.01,74,38.88,HomeSystems,"Smart TV 65"""
774.05,68,26.07,OfficePlus,Mouse Compact
661.29,63,16.67,ElectroTech,Smartphone X211
596.76,55,12.79,HomeSystems,"Smart TV 55"""
725.4,64,88.94,ElectroTech,Smartphone X214
844.11,59,39.87,ElectroTech,Smartphone X210
235.08,87,27.74,AudioMasters,Headphones Elite
276.19,99,6.77,AudioMasters,Headphones Studio
802.9,70,58.91,ElectroTech,Smartphone X200
941.32,52,65.61,GadgetWorld,Wireless Earbuds Lite
377.25,69,46.1,GadgetWorld,Wireless Earbuds Max
677.34,62,54.87,OfficePlus,Mouse Ergo
939.88,58,38.59,ElectroTech,Smartphone X204
944.19,56,40.93,HomeSystems,"Smart TV 65"""
316.63,85,19.88,AudioMasters,Headphones Studio
496.1,85,15.47,OfficePlus,Mouse Ergo
246.59,84,23.95,AudioMasters,Headphones Pro
50.17,113,5.72,OfficePlus,Mouse Wireless
339.31,84,17.27,GadgetWorld,Wireless Earbuds Max
637.79,71,29.9,ElectroTech,Smartphone X209
164.48,111,13.73,AudioMasters,Headphones Elite
614.33,77,72.61,OfficePlus,Mouse Wireless
399.29,56,17.36,AudioMasters,Headphones Travel
75.76,94,2.03,OfficePlus,Mouse Ergo
438.61,78,14.58,HomeSystems,"Smart TV 32"""
845.14,61,18.04,GadgetWorld,Wireless Earbuds Pro
664.44,68,85.39,HomeSystems,"Smart TV 32"""
473.5,81,42.94,OfficePlus,Mouse Ergo
187.59,81,14.14,OfficePlus,Mouse Wireless
364.12,93,24.38,HomeSystems,"Smart TV 65"""
850.38,59,81.09,ElectroTech,Smartphone X204
411.84,89,10.06,HomeSystems,"Smart TV 32"""
897.01,50,96.56,HomeSystems,"Smart TV 55"""
572.12,61,19.9,GadgetWorld,Wireless Earbuds Max
820.41,53,97.61,HomeSystems,"Smart TV 55"""
52.88,93,7.11,AudioMasters,Headphones Travel
331.58,90,30.5,HomeSystems,"Smart TV 65"""
856.73,56,40.97,ElectroTech,Smartphone X208
133.73,81,3.08,GadgetWorld,Wireless Earbuds Max
126.0,93,10.86,OfficePlus,Mouse Ergo
672.91,70,77.42,ElectroTech,Smartphone X201
776.71,64,102.43,HomeSystems,"Smart TV 32"""
931.57,50,130.49,ElectroTech,Smartphone X213
174.46,103,16.88,GadgetWorld,Wireless Earbuds Max
177.1,112,25.45,AudioMasters,Headphones Studio
865.42,59,61.5,OfficePlus,Mouse Wireless
88.69,103,12.41,AudioMasters,Headphones Studio
37.12,82,1.67,GadgetWorld,Wireless Earbuds Lite
634.14,61,24.15,ElectroTech,Smartphone X204
445.53,72,16.74,GadgetWorld,Wireless Earbuds Lite
713.85,61,94.87,HomeSystems,"Smart TV 65"""
38.18,94,4.36,GadgetWorld,Wireless Earbuds Lite
851.81,60,56.49,ElectroTech,Smartphone X203
456.21,65,46.73,OfficePlus,Mouse Wireless
240.92,87,9.43,AudioMasters,Headphones Elite
850.62,57,86.62,HomeSystems,"Smart TV 55"""
793.13,68,46.48,ElectroTech,Smartphone X203
544.91,70,76.46,ElectroTech,Smartphone X200
710.0,81,38.21,OfficePlus,Mouse Ergo
377.74,86,12.48,GadgetWorld,Wireless Earbuds Pro
208.95,99,21.22,OfficePlus,Mouse Gaming
892.17,51,108.98,GadgetWorld,Wireless Earbuds Max
455.04,75,37.74,GadgetWorld,Wireless Earbuds Air
190.79,88,19.24,OfficePlus,Mouse Gaming
871.95,43,44.38,GadgetWorld,Wireless Earbuds Pro
689.79,42,74.06,ElectroTech,Smartphone X211
851.6,66,61.5,GadgetWorld,Wireless Earbuds Max
573.9,73,41.85,ElectroTech,Smartphone X214
142.07,94,4.15,AudioMasters,Headphones Travel
264.69,106,25.03,GadgetWorld,Wireless Earbuds Max
968.8,42,119.99,OfficePlus,Mouse Ergo
410.63,92,22.66,OfficePlus,Mouse Ergo
240.24,101,31.06,AudioMasters,Headphones Studio
832.89,68,52.95,ElectroTech,Smartphone X210
269.7,75,18.56,AudioMasters,Headphones Pro
1029.86,56,35.4,ElectroTech,Smartphone X209
863.08,47,126.25,ElectroTech,Smartphone X200
652.42,74,59.42,GadgetWorld,Wireless Earbuds Max
519.4,53,51.77,ElectroTech,Smartphone X203
574.99,81,64.72,GadgetWorld,Wireless Earbuds Pro
746.62,59,36.55,ElectroTech,Smartphone X214
350.64,67,12.61,OfficePlus,Mouse Wireless
356.83,73,34.69,HomeSystems,"Smart TV 65"""
454.77,71,14.24,GadgetWorld,Wireless Earbuds Air
654.22,72,91.11,HomeSystems,"Smart TV 43"""
137.76,99,18.78,AudioMasters,Headphones Pro
65.59,102,8.0,AudioMasters,Headphones Pro
349.44,95,20.36,OfficePlus,Mouse Gaming
148.12,97,7.1,GadgetWorld,Wireless Earbuds Lite
818.21,62,111.17,ElectroTech,Smartphone X210
841.64,66,110.44,HomeSystems,"Smart TV 65"""
705.57,73,41.02,HomeSystems,"Smart TV 43"""
581.53,65,46.28,GadgetWorld,Wireless Earbuds Air
254.31,71,14.4,AudioMasters,Headphones Travel
760.12,65,52.86,ElectroTech,Smartphone X213
412.64,89,61.15,OfficePlus,Mouse Gaming
118.17,91,7.78,HomeSystems,"Smart TV 43"""
372.01,65,35.51,HomeSystems,"Smart TV 32"""
263.04,81,37.76,AudioMasters,Headphones Elite
637.05,75,78.59,OfficePlus,Mouse Compact
836.4,49,91.55,HomeSystems,"Smart TV 55"""
618.33,71,21.68,ElectroTech,Smartphone X201
889.25,61,40.72,OfficePlus,Mouse Gaming
136.03,78,16.09,HomeSystems,"Smart TV 32"""
189.75,68,10.84,GadgetWorld,Wireless Earbuds Pro
196.1,92,28.65,HomeSystems,"Smart TV 55"""
667.9,64,42.25,GadgetWorld,Wireless Earbuds Air
753.46,64,34.35,ElectroTech,Smartphone X201
659.02,67,24.72,OfficePlus,Mouse Wireless
313.64,66,37.29,AudioMasters,Headphones Pro
209.52,91,26.58,OfficePlus,Mouse Ergo
506.74,83,36.97,HomeSystems,"Smart TV 43"""
341.69,82,48.11,AudioMasters,Headphones Elite
850.9,56,21.08,ElectroTech,Smartphone X200
891.49,65,126.29,ElectroTech,Smartphone X206
526.94,82,15.64,GadgetWorld,Wireless Earbuds Pro
686.03,61,101.73,ElectroTech,Smartphone X202
396.43,86,19.23,OfficePlus,Mouse Gaming
737.46,67,85.63,OfficePlus,Mouse Compact
693.5,69,90.17,ElectroTech,Smartphone X212
460.59,60,54.66,HomeSystems,"Smart TV 50"""
784.59,55,45.33,OfficePlus,Mouse Compact
586.39,61,51.93,OfficePlus,Mouse Compact
967.61,57,57.11,HomeSystems,"Smart TV 55"""
335.76,79,16.41,AudioMasters,Headphones Travel
372.75,80,39.28,AudioMasters,Headphones Elite
304.67,103,19.55,OfficePlus,Mouse Wireless
805.19,73,96.88,GadgetWorld,Wireless Earbuds Lite
596.92,57,72.34,GadgetWorld,Wireless Earbuds Air
446.0,78,33.65,GadgetWorld,Wireless Earbuds Max
49.96,94,7.3,HomeSystems,"Smart TV 55"""
904.3,53,110.99,OfficePlus,Mouse Gaming
912.4,61,20.01,HomeSystems,"Smart TV 32"""
57.3,94,5.83,AudioMasters,Headphones Travel
134.37,107,5.39,AudioMasters,Headphones Elite
137.37,80,15.25,GadgetWorld,Wireless Earbuds Pro
789.47,63,81.94,ElectroTech,Smartphone X200
509.23,69,32.49,HomeSystems,"Smart TV 32"""
292.14,90,10.46,AudioMasters,Headphones Studio
995.64,44,114.46,HomeSystems,"Smart TV 50"""
261.16,79,12.12,AudioMasters,Headphones Elite
153.61,91,20.46,AudioMasters,Headphones Pro
574.25,62,17.27,HomeSystems,"Smart TV 32"""
527.55,68,58.86,OfficePlus,Mouse Compact
756.34,54,51.51,OfficePlus,Mouse Wireless
302.65,73,45.14,AudioMasters,Headphones Travel
835.58,58,108.65,HomeSystems,"Smart TV 65"""
850.21,50,51.24,HomeSystems,"Smart TV 65"""
197.75,88,19.86,AudioMasters,Headphones Studio
875.78,65,59.97,GadgetWorld,Wireless Earbuds Lite
47.76,107,5.27,GadgetWorld,Wireless Earbuds Lite
87.5,98,6.21,AudioMasters,Headphones Studio
779.23,49,111.49,OfficePlus,Mouse Wireless
417.77,80,10.05,GadgetWorld,Wireless Earbuds Pro
362.32,88,39.27,AudioMasters,Headphones Pro
883.2,66,66.89,ElectroTech,Smartphone X208
960.64,62,60.32,HomeSystems,"Smart TV 65"""
701.69,56,90.36,ElectroTech,Smartphone X200
857.82,56,125.8,GadgetWorld,Wireless Earbuds Max
247.81,82,19.39,AudioMasters,Headphones Pro
828.59,69,75.16,ElectroTech,Smartphone X211
347.88,74,32.16,AudioMasters,Headphones Travel
847.52,63,66.89,OfficePlus,Mouse Ergo
394.13,70,49.31,AudioMasters,Headphones Elite
657.36,73,77.84,GadgetWorld,Wireless Earbuds Air
448.34,79,16.19,HomeSystems,"Smart TV 55"""
587.13,86,61.11,OfficePlus,Mouse Ergo
392.03,76,51.85,AudioMasters,Headphones Studio
487.18,82,68.04,HomeSystems,"Smart TV 50"""
867.65,40,87.92,ElectroTech,Smartphone X212
303.14,87,30.79,GadgetWorld,Wireless Earbuds Air
641.51,64,77.26,OfficePlus,Mouse Wireless
358.37,96,23.0,OfficePlus,Mouse Ergo
276.74,95,40.77,OfficePlus,Mouse Gaming
315.63,82,18.5,AudioMasters,Headphones Pro
302.97,69,16.6,AudioMasters,Headphones Pro
793.17,57,94.23,HomeSystems,"Smart TV 43"""
1020.89,49,64.77,ElectroTech,Smartphone X202
587.12,79,27.53,HomeSystems,"Smart TV 65"""
867.08,50,111.55,ElectroTech,Smartphone X209
623.2,71,20.64,OfficePlus,Mouse Wireless
224.9,97,17.75,GadgetWorld,Wireless Earbuds Pro
752.57,52,62.74,ElectroTech,Smartphone X207
337.55,91,29.54,HomeSystems,"Smart TV 32"""
414.97,72,59.36,GadgetWorld,Wireless Earbuds Lite
181.91,89,3.67,AudioMasters,Headphones Elite
93.66,99,6.11,GadgetWorld,Wireless Earbuds Lite
436.15,78,30.95,HomeSystems,"Smart TV 65"""
361.61,80,33.09,AudioMasters,Headphones Elite
708.79,65,70.76,HomeSystems,"Smart TV 32"""
921.17,54,134.52,ElectroTech,Smartphone X209
975.93,62,130.17,OfficePlus,Mouse Compact
794.15,63,43.22,ElectroTech,Smartphone X214
732.48,51,79.64,ElectroTech,Smartphone X209
364.56,81,16.57,ElectroTech,Smartphone X205
139.95,89,18.27,AudioMasters,Headphones Elite
336.13,86,9.67,HomeSystems,"Smart TV 55"""
58.37,82,8.27,GadgetWorld,Wireless Earbuds Max
804.43,62,24.69,ElectroTech,Smartphone X203
957.06,58,116.01,ElectroTech,Smartphone X202
891.04,53,79.62,ElectroTech,Smartphone X205
206.27,79,5.96,AudioMasters,Headphones Travel
523.71,64,49.27,ElectroTech,Smartphone X207
165.4,99,11.71,AudioMasters,Headphones Studio
231.67,80,26.58,HomeSystems,"Smart TV 50"""
517.55,73,76.85,ElectroTech,Smartphone X213
501.25,61,49.07,GadgetWorld,Wireless Earbuds Air
479.17,88,71.2,HomeSystems,"Smart TV 50"""
301.88,90,30.15,AudioMasters,Headphones Elite
231.23,79,17.24,OfficePlus,Mouse Compact
966.78,38,130.58,GadgetWorld,Wireless Earbuds Pro
661.54,55,17.45,HomeSystems,"Smart TV 43"""
169.91,82,5.73,AudioMasters,Headphones Elite
666.54,63,41.37,HomeSystems,"Smart TV 65"""
815.79,66,32.85,HomeSystems,"Smart TV 43"""
571.46,82,60.17,ElectroTech,Smartphone X201
546.38,81,25.96,GadgetWorld,Wireless Earbuds Lite
748.33,58,39.48,ElectroTech,Smartphone X207
101.84,93,12.78,AudioMasters,Headphones Studio
852.49,59,122.49,HomeSystems,"Smart TV 65"""
1014.3,58,134.81,ElectroTech,Smartphone X214
34.43,82,4.04,OfficePlus,Mouse Compact
462.7,82,10.2,GadgetWorld,Wireless Earbuds Max
137.56,80,15.95,HomeSystems,"Smart TV 50"""
307.98,78,6.31,AudioMasters,Headphones Studio
589.38,62,53.2,ElectroTech,Smartphone X202
691.76,54,24.66,GadgetWorld,Wireless Earbuds Pro
187.34,80,13.51,AudioMasters,Headphones Travel
720.7,65,79.11,GadgetWorld,Wireless Earbuds Max
672.36,68,36.62,OfficePlus,Mouse Wireless
231.16,93,30.43,AudioMasters,Headphones Elite
435.88,73,9.6,OfficePlus,Mouse Compact
392.77,74,23.37,AudioMasters,Headphones Travel
103.79,83,10.39,AudioMasters,Headphones Studio
293.24,98,17.62,AudioMasters,Headphones Elite
326.92,80,30.33,AudioMasters,Headphones Elite
303.11,93,12.85,GadgetWorld,Wireless Earbuds Lite
361.73,89,22.6,GadgetWorld,Wireless Earbuds Lite
306.49,90,19.29,HomeSystems,"Smart TV 65"""
947.78,47,65.08,ElectroTech,Smartphone X210
856.05,50,41.58,GadgetWorld,Wireless Earbuds Air
241.74,97,29.75,HomeSystems,"Smart TV 43"""
151.55,94,4.49,GadgetWorld,Wireless Earbuds Lite
332.35,74,7.36,AudioMasters,Headphones Studio
265.5,84,8.07,HomeSystems,"Smart TV 65"""
311.05,68,20.79,OfficePlus,Mouse Wireless
69.09,101,8.95,AudioMasters,Headphones Elite
831.93,54,122.69,OfficePlus,Mouse Gaming
781.55,59,73.06,ElectroTech,Smartphone X203
546.34,77,71.26,OfficePlus,Mouse Wireless
153.69,101,11.37,AudioMasters,Headphones Travel
39.24,96,4.53,OfficePlus,Mouse Compact
620.86,73,55.28,OfficePlus,Mouse Compact
594.3,64,72.04,HomeSystems,"Smart TV 50"""
398.02,86,48.27,HomeSystems,"Smart TV 50"""
850.26,46,106.69,ElectroTech,Smartphone X210
381.93,83,12.54,OfficePlus,Mouse Wireless
103.76,77,7.22,HomeSystems,"Smart TV 65"""
722.5,67,97.24,HomeSystems,"Smart TV 65"""
93.82,101,2.26,GadgetWorld,Wireless Earbuds Lite
147.08,92,12.04,AudioMasters,Headphones Elite
462.14,90,45.51,GadgetWorld,Wireless Earbuds Pro
144.5,86,3.55,AudioMasters,Headphones Studio
656.26,57,20.1,GadgetWorld,Wireless Earbuds Pro
897.6,48,127.71,ElectroTech,Smartphone X211
863.89,58,120.0,ElectroTech,Smartphone X205
571.54,58,32.12,GadgetWorld,Wireless Earbuds Air
845.84,63,48.18,GadgetWorld,Wireless Earbuds Air
287.37,65,11.66,GadgetWorld,Wireless Earbuds Lite
103.55,107,5.37,OfficePlus,Mouse Compact
66.69,97,1.86,AudioMasters,Headphones Elite
724.49,62,97.0,GadgetWorld,Wireless Earbuds Air
342.57,78,40.63,AudioMasters,Headphones Pro
112.39,73,10.76,OfficePlus,Mouse Gaming
153.02,100,18.24,AudioMasters,Headphones Studio
752.82,55,53.95,OfficePlus,Mouse Ergo
273.87,91,11.63,AudioMasters,Headphones Pro
987.57,55,91.63,HomeSystems,"Smart TV 55"""
402.37,86,22.91,OfficePlus,Mouse Compact
64.79,106,3.0,GadgetWorld,Wireless Earbuds Max
467.84,66,29.32,HomeSystems,"Smart TV 50"""
559.42,60,20.07,GadgetWorld,Wireless Earbuds Air
761.12,49,70.66,ElectroTech,Smartphone X211
818.66,65,70.37,ElectroTech,Smartphone X208
635.49,70,45.04,ElectroTech,Smartphone X211
699.2,67,98.59,ElectroTech,Smartphone X202
101.8,103,2.11,OfficePlus,Mouse Ergo
109.48,84,12.86,GadgetWorld,Wireless Earbuds Lite
867.95,64,99.37,ElectroTech,Smartphone X214
229.08,77,14.27,GadgetWorld,Wireless Earbuds Pro
621.02,70,73.91,OfficePlus,Mouse Wireless
874.13,53,51.47,ElectroTech,Smartphone X206
194.96,89,13.43,HomeSystems,"Smart TV 50"""
621.83,59,29.12,GadgetWorld,Wireless Earbuds Pro
20.12,96,0.45,OfficePlus,Mouse Compact
697.25,67,61.18,HomeSystems,"Smart TV 50"""
754.99,59,42.14,OfficePlus,Mouse Ergo
442.09,84,36.05,GadgetWorld,Wireless Earbuds Pro
337.19,86,27.84,HomeSystems,"Smart TV 65"""
311.83,82,8.49,GadgetWorld,Wireless Earbuds Air
896.97,61,40.76,ElectroTech,Smartphone X213
85.14,79,12.18,AudioMasters,Headphones Studio
279.82,83,39.02,AudioMasters,Headphones Travel
348.9,81,32.91,AudioMasters,Headphones Pro
824.89,69,117.64,ElectroTech,Smartphone X204
947.56,49,83.93,ElectroTech,Smartphone X210
660.61,74,86.3,HomeSystems,"Smart TV 50"""
169.04,94,7.31,AudioMasters,Headphones Travel
565.69,73,23.91,HomeSystems,"Smart TV 32"""
765.06,57,45.41,ElectroTech,Smartphone X214
647.64,64,20.02,ElectroTech,Smartphone X214
666.73,64,58.2,HomeSystems,"Smart TV 32"""
876.52,51,118.64,GadgetWorld,Wireless Earbuds Pro
795.49,72,45.22,ElectroTech,Smartphone X211
676.08,68,42.16,GadgetWorld,Wireless Earbuds Max
852.55,55,72.45,GadgetWorld,Wireless Earbuds Pro
652.69,81,73.43,OfficePlus,Mouse Ergo
190.14,78,4.1,AudioMasters,Headphones Travel
836.9,44,76.94,ElectroTech,Smartphone X208
75.48,90,3.18,HomeSystems,"Smart TV 65"""
288.59,72,13.52,AudioMasters,Headphones Elite
583.56,73,26.03,GadgetWorld,Wireless Earbuds Max
306.48,98,22.89,OfficePlus,Mouse Compact
848.35,50,17.35,ElectroTech,Smartphone X214
885.72,45,126.59,HomeSystems,"Smart TV 65"""
393.79,63,44.15,AudioMasters,Headphones Elite
733.3,64,32.18,HomeSystems,"Smart TV 32"""
797.86,72,18.51,ElectroTech,Smartphone X214
395.84,85,56.3,HomeSystems,"Smart TV 32"""
62.35,93,9.14,OfficePlus,Mouse Gaming
980.93,43,142.76,GadgetWorld,Wireless Earbuds Lite
744.63,72,32.42,OfficePlus,Mouse Ergo
247.27,95,31.04,AudioMasters,Headphones Travel
134.73,86,10.27,AudioMasters,Headphones Pro
770.53,58,45.96,ElectroTech,Smartphone X206
815.47,58,73.27,ElectroTech,Smartphone X208
759.31,71,57.4,ElectroTech,Smartphone X203
760.81,63,80.37,ElectroTech,Smartphone X214
595.02,64,33.14,GadgetWorld,Wireless Earbuds Air
713.31,58,104.65,OfficePlus,Mouse Compact
516.55,75,28.38,HomeSystems,"Smart TV 55"""
118.55,100,6.56,GadgetWorld,Wireless Earbuds Max
109.38,100,9.07,AudioMasters,Headphones Pro
117.04,97,13.88,HomeSystems,"Smart TV 50"""
351.88,70,44.08,AudioMasters,Headphones Elite
977.84,48,26.18,OfficePlus,Mouse Compact
318.18,86,21.87,AudioMasters,Headphones Pro
970.14,45,41.3,HomeSystems,"Smart TV 50"""
590.16,66,51.86,HomeSystems,"Smart TV 32"""
698.49,65,96.73,HomeSystems,"Smart TV 43"""
353.38,98,25.18,AudioMasters,Headphones Pro
621.19,85,45.69,GadgetWorld,Wireless Earbuds Max
472.05,72,38.44,HomeSystems,"Smart TV 65"""
732.21,66,104.53,HomeSystems,"Smart TV 55"""
837.47,40,45.36,ElectroTech,Smartphone X207
81.07,83,3.51,GadgetWorld,Wireless Earbuds Lite
238.18,89,23.13,AudioMasters,Headphones Elite
70.24,86,5.02,OfficePlus,Mouse Compact
541.48,70,41.4,OfficePlus,Mouse Gaming
399.75,81,40.57,OfficePlus,Mouse Compact
722.1,62,54.02,ElectroTech,Smartphone X200
245.54,83,32.04,AudioMasters,Headphones Elite
117.56,94,7.03,OfficePlus,Mouse Wireless
235.36,103,24.6,HomeSystems,"Smart TV 55"""
847.53,44,86.53,HomeSystems,"Smart TV 32"""
215.11,97,30.61,HomeSystems,"Smart TV 55"""
136.2,87,18.14,OfficePlus,Mouse Compact
324.98,86,42.41,GadgetWorld,Wireless Earbuds Max
770.5,76,83.05,ElectroTech,Smartphone X210
975.6,45,141.56,OfficePlus,Mouse Compact
937.35,45,59.7,ElectroTech,Smartphone X201
329.26,82,49.01,HomeSystems,"Smart TV 55"""
83.19,69,5.41,AudioMasters,Headphones Studio
674.87,68,76.39,HomeSystems,"Smart TV 50"""
743.88,73,107.6,HomeSystems,"Smart TV 50"""
977.96,56,96.01,ElectroTech,Smartphone X214
697.1,75,52.13,GadgetWorld,Wireless Earbuds Lite
628.7,70,31.81,OfficePlus,Mouse Wireless
573.55,70,67.21,OfficePlus,Mouse Compact
81.18,112,8.51,HomeSystems,"Smart TV 43"""
578.7,64,60.36,GadgetWorld,Wireless Earbuds Pro
112.02,100,9.0,AudioMasters,Headphones Travel
243.16,86,7.99,OfficePlus,Mouse Compact
934.75,50,52.78,ElectroTech,Smartphone X212
310.07,108,19.35,HomeSystems,"Smart TV 50"""
865.77,62,64.21,HomeSystems,"Smart TV 43"""
404.9,90,26.87,OfficePlus,Mouse Wireless
970.54,53,105.13,ElectroTech,Smartphone X208
213.63,89,16.23,HomeSystems,"Smart TV 43"""
870.47,66,90.31,OfficePlus,Mouse Ergo
393.81,77,26.11,HomeSystems,"Smart TV 43"""
180.98,101,23.52,OfficePlus,Mouse Compact
262.2,90,5.84,OfficePlus,Mouse Gaming
869.31,53,123.67,ElectroTech,Smartphone X200
442.74,73,34.52,GadgetWorld,Wireless Earbuds Lite
662.61,64,76.45,GadgetWorld,Wireless Earbuds Air
729.01,55,19.79,ElectroTech,Smartphone X211
64.93,93,1.36,GadgetWorld,Wireless Earbuds Max
357.98,95,37.36,GadgetWorld,Wireless Earbuds Max
758.1,61,18.83,ElectroTech,Smartphone X211
881.41,70,104.1,HomeSystems,"Smart TV 65"""
696.19,73,92.64,GadgetWorld,Wireless Earbuds Air
277.21,73,17.39,GadgetWorld,Wireless Earbuds Lite
530.21,95,37.58,OfficePlus,Mouse Compact
858.31,54,65.77,GadgetWorld,Wireless Earbuds Lite
759.83,73,37.63,HomeSystems,"Smart TV 32"""
204.63,92,24.96,GadgetWorld,Wireless Earbuds Lite
84.28,97,9.41,OfficePlus,Mouse Ergo
744.36,37,72.45,ElectroTech,Smartphone X207
360.03,81,16.95,OfficePlus,Mouse Ergo
536.58,70,43.21,GadgetWorld,Wireless Earbuds Max
878.78,48,82.95,OfficePlus,Mouse Wireless
867.85,46,82.75,HomeSystems,"Smart TV 43"""
945.67,56,73.52,HomeSystems,"Smart TV 50"""
898.0,52,28.99,ElectroTech,Smartphone X203
663.28,50,27.43,GadgetWorld,Wireless Earbuds Max
560.72,68,69.26,OfficePlus,Mouse Gaming
946.82,58,110.95,GadgetWorld,Wireless Earbuds Max
939.36,77,136.78,HomeSystems,"Smart TV 43"""
146.6,94,19.27,HomeSystems,"Smart TV 43"""
296.4,70,27.03,GadgetWorld,Wireless Earbuds Max
187.79,89,11.15,AudioMasters,Headphones Elite
803.95,55,103.27,GadgetWorld,Wireless Earbuds Air
71.62,88,9.71,GadgetWorld,Wireless Earbuds Max
561.88,59,74.01,OfficePlus,Mouse Compact
771.56,54,96.81,ElectroTech,Smartphone X211
606.28,72,60.92,OfficePlus,Mouse Compact
494.23,96,62.19,OfficePlus,Mouse Gaming
347.66,83,13.52,AudioMasters,Headphones Pro
328.4,73,27.14,HomeSystems,"Smart TV 55"""
771.38,53,45.05,GadgetWorld,Wireless Earbuds Max
197.7,103,27.61,AudioMasters,Headphones Studio
258.58,106,6.93,HomeSystems,"Smart TV 50"""
741.98,60,29.11,ElectroTech,Smartphone X205
434.55,91,40.18,GadgetWorld,Wireless Earbuds Air
499.49,62,58.48,OfficePlus,Mouse Compact
61.75,91,5.11,AudioMasters,Headphones Travel
793.67,63,85.39,GadgetWorld,Wireless Earbuds Air
196.24,105,18.21,AudioMasters,Headphones Studio
710.92,57,38.68,OfficePlus,Mouse Ergo
464.98,74,39.09,OfficePlus,Mouse Ergo
649.95,72,56.91,GadgetWorld,Wireless Earbuds Max
298.49,86,28.92,OfficePlus,Mouse Gaming
183.59,102,11.29,AudioMasters,Headphones Elite
694.02,76,56.4,OfficePlus,Mouse Compact
798.99,67,93.32,ElectroTech,Smartphone X212
629.87,80,17.18,GadgetWorld,Wireless Earbuds Lite
806.56,51,98.91,ElectroTech,Smartphone X201
305.14,84,37.61,OfficePlus,Mouse Compact
103.95,89,14.87,GadgetWorld,Wireless Earbuds Lite
299.17,85,34.83,AudioMasters,Headphones Studio
892.51,55,131.47,GadgetWorld,Wireless Earbuds Air
324.82,76,19.65,HomeSystems,"Smart TV 55"""
907.75,43,124.25,HomeSystems,"Smart TV 50"""
410.96,80,17.26,OfficePlus,Mouse Compact
726.34,65,74.14,OfficePlus,Mouse Compact
983.42,49,37.05,ElectroTech,Smartphone X213
286.8,90,8.75,GadgetWorld,Wireless Earbuds Air
992.96,55,107.43,GadgetWorld,Wireless Earbuds Lite
291.36,78,15.25,GadgetWorld,Wireless Earbuds Lite
94.86,95,3.08,GadgetWorld,Wireless Earbuds Lite
583.56,70,76.98,ElectroTech,Smartphone X206
186.04,105,16.57,AudioMasters,Headphones Studio
676.53,62,36.68,ElectroTech,Smartphone X210
122.59,85,17.21,AudioMasters,Headphones Studio
773.17,76,58.44,GadgetWorld,Wireless Earbuds Lite
613.24,72,33.19,ElectroTech,Smartphone X209
186.14,85,25.25,AudioMasters,Headphones Pro
